created_at,text,entities__hashtags__text,entities__hashtags__text,
Wed Nov 04 21:47:55 +0000 2015,I let Lydia play with an unopened chocolate bar cos I thought there was no way she could open it and I look over and it's half eaten,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:56 +0000 2015,@Floxium @Aoedeee @MowgIii @DasThirsty @FemaIeDogs @EatTheSalami noooo hes playing the betaaaa,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:57 +0000 2015,"Want to work at dressbarn? We're #hiring in #Conroe, TX! Click for details: https://t.co/ftNkcVRIDp #Retail #Job #Jobs",hiring,,
,,Conroe,,
,,Retail,,
,,Job,,
,,Jobs,,
Wed Nov 04 21:47:57 +0000 2015,Can you recommend anyone for this #job? Licensed Vocational Nurse (LVN) Care Review... - https://t.co/vqdCSvQhZW https://t.co/uIyOLACz3X,job,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:58 +0000 2015,Got damn 😩🙈,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:58 +0000 2015,"DEMOCRACIA DE COLO  EL 90 %DEL SENADO SANTISTAS,Y APRUEBAN TODO LO QUE SE LES DA LA GANA.  Y LO QUE PIDE EL PUEBLO? https://t.co/ipRlwYlyq3",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:05 +0000 2015,If only?  https://t.co/lXVdeIdzVn,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:06 +0000 2015,no homework 😍😍,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:06 +0000 2015,@LennyDLaRosa    Happy   Birthday   pasatelo    genial,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:08 +0000 2015,Kya won't sleep,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:09 +0000 2015,My mom is so cute 😊 ⚓️ 💛 https://t.co/k4co4ArZBq,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:09 +0000 2015,@beesnees4 I love you infinity!,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:10 +0000 2015,@dartmedia route 21 at zang/Colorado,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:10 +0000 2015,@kannonradio Howdy!,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:11 +0000 2015,tryna snapback into a new era that you not fitted for,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:12 +0000 2015,Lmaoooooo https://t.co/puif6aW18U,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:12 +0000 2015,@mellowarlington i will,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:14 +0000 2015,Moving in January with my son..,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:18 +0000 2015,Mother Nature is a bitch. A dirty fucking bitch.,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:19 +0000 2015,My 300lb journey first destination walk. Nov. 8th Main plaza San Antonio too Pearl Pearl brewery. 10ish @RealChrisPowell @RealHeidiPowell,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:19 +0000 2015,If Yo Nigga Ask Fa Sum 💸 Give It 2 Him Stop Complainin If Yall Do Fa Each Otha U Gone Get It Back He Might Be Testin 2 See If U Got His Back,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:27 +0000 2015,@Leito_Official Así es!,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:31 +0000 2015,"Symantec TA #CustomerService #Job: Mgr,Business Critical Services- Security... (#Dallas, Texas) https://t.co/OZwsGeHI4H #Veterans #Jobs",CustomerService,,
,,Job,,
,,Dallas,,
,,Veterans,,
,,Jobs,,
Wed Nov 04 21:48:32 +0000 2015,@Freaky_Black_ yall clearly all talk never touched in the party or none .. WEAK,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:33 +0000 2015,@dallascowboys @DezBryant Happy Birthday Dez! It's time for the Cowboys to get a win against Philly! Let get it! https://t.co/ESp9tPoTHi,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:33 +0000 2015,cloudy -> partly cloudy temperature up 66°F -> 73°F humidity down 83% -> 65%,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:33 +0000 2015,Thank you!!!💚💛🐻 I can't wait to sic 'em next year!! https://t.co/sIgKY7HxdL,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:35 +0000 2015,@angerstein5 what momma?!,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:36 +0000 2015,Midnight club was so damn live!!!,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:36 +0000 2015,Tf😂😂😂 https://t.co/CS3Afhk6Yh,,,
,,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:36 +0000 2015,@LawnguyDon @ImJasonJensen @phocme2 SMILE! If you think this trend is gonna make you as popular as a Kardashian! https://t.co/uagtzGzyI0,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:36 +0000 2015,"New team pennants from the boys in NY. Available soon, just wait. #NinthInningTx [https://t.co/kU0U7FOBtN] https://t.co/MBbKNYnJlm",NinthInningTx,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:38 +0000 2015,Happy birthday Sam💸💸 https://t.co/tUHzrYoi96,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:38 +0000 2015,"This didn't apply to @Tylerpaper today. From start to finish, we are seeing how the @CityofTyler treats its water. https://t.co/1YwP52h2lW",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:39 +0000 2015,@KrisHolden_Ried  I had a blast meeting u @DragonCon you were super sweet and Charming!  Follow me. 💋😘😘 https://t.co/d8n9izXgOY,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:41 +0000 2015,"Hot Seller: ""Peter Pan 360"" @ Threesixty Theatre Tent (Dallas, TX) https://t.co/50otjLBT9o https://t.co/hFBI3pmSKu",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:41 +0000 2015,Dr. Vani & the Illes Chefs are preparing for DineAround®!  #illeschefs #illesdinearound #drvaniji… https://t.co/xGmQqsGGJH,illeschefs,,
,,illesdinearound,,
,,drvaniji,,
,,,,
Wed Nov 04 21:48:43 +0000 2015,Zzzzzzzz... #MauryNextLevel,MauryNextLevel,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:44 +0000 2015,I kinda need to do shit today but nah I'll pass 👆🏽,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:48 +0000 2015,Snapchat Names 👀,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:49 +0000 2015,@AlexWorldPeace_  https://t.co/f2WuT1hE8D,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:49 +0000 2015,me rn  https://t.co/VRhiNFWP8W,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:49 +0000 2015,@Ovojayjay Fasho Fasho,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:49 +0000 2015,@megsss_005 girl please meet me at my house 🙄 I ain't finna murder ya ass in front of all your friends 😊😊 408 Gerald Ave 😘,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:50 +0000 2015,@ChrisfromVan It was a Hell of a line,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:52 +0000 2015,"@mikemariano During #TwitterAfterDark it switches to ""All I wanna do is make love to you"".",TwitterAfterDark,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:53 +0000 2015,Rebound pass and was a more efficient scorer. I could honestly say what was Kobe better than Bird at but defense? https://t.co/POAkicTHjW,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:56 +0000 2015,Analysis: @MattBevin Win in Kentucky Underscores Decimated Democratic Party Under Obama  https://t.co/poCDkL7BnC https://t.co/RiGO8FelTE,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:48:59 +0000 2015,Homeboy beside me has his facebook in Chinese..,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:49:02 +0000 2015,I mean ok,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:49:02 +0000 2015,"NUTRITION SVCS ATT - UTSW: (#Dallas, TX) https://t.co/ms8Tu3sAj2 #FacilitiesMgmt #Job #Jobs #Hiring #CareerArc",Dallas,,
,,FacilitiesMgmt,,
,,Job,,
,,Jobs,,
,,Hiring,,
,,CareerArc,,
Wed Nov 04 21:49:03 +0000 2015,@cmiahmarie lol what's wrong with that,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:49:07 +0000 2015,💯 https://t.co/lyVTpYH4DN,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:49:09 +0000 2015,LOLOLOL. she really doesn't 😂 https://t.co/oiuobT85Xo,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:49:10 +0000 2015,Im a way better person so idk why im worried about this 😂,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:49:11 +0000 2015,LMFAO https://t.co/vpMPTBelTV,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:49:12 +0000 2015,Bruhhhhh,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:49:13 +0000 2015,@swisherSLIM shid otw lmao,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:49:12 +0000 2015,"Yo, cada lunes o viernes.. https://t.co/UlbSUx2gdu",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:49:13 +0000 2015,"@nholdway Suppose a delivery service were to improve its average time from 30 min. → 10 min. That’d be 66% faster—not 200%, right? #ACESchat",ACESchat,,
,,,,
,,,,
