created_at,text,entities__hashtags__text,entities__hashtags__text,
Mon Nov 09 21:27:43 +0000 2015,Finally outs of the Hospital...yesterday afternoon..Everything came out good..👌🏼👍🏻 but probably need… https://t.co/i4nqCB7tPK,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:44 +0000 2015,@tomwatson [looks at you] Glad those women aren't mad at me. Whew.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:45 +0000 2015,The moment when you fall in love with Bloody Mary's 🙃😘,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:45 +0000 2015,Chris https://t.co/9HSpjBIbpF,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:46 +0000 2015,"Just posted a photo @ Santa Monica, California https://t.co/vRK1DEcKcE",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:46 +0000 2015,@zwtraining You are not that or that or that. #eckharttolle #ego,eckharttolle,,
,,ego,,
,,,,
,,,,
Mon Nov 09 21:27:46 +0000 2015,Some say it's levels to this shit,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:47 +0000 2015,Idk man,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:48 +0000 2015,lol  https://t.co/puy7XyT7Ml,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:49 +0000 2015,@sipsipspsip I do,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:51 +0000 2015,@dynastyoncrippp miss you ugly,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:51 +0000 2015,https://t.co/TfepQYNmR2,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:51 +0000 2015,@NeowinFeed @maryjofoley @bdsams YPG and SDF source: They got a lot of Samsung Tablets. US Special Force are in Northeast of Syria.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:52 +0000 2015,Crying crying crying #EndOfTheDay #4DaysUntilMITAM 😭😭😭😭 https://t.co/ghSsKdeShR,EndOfTheDay,,
,,4DaysUntilMITAM,,
,,,,
,,,,
Mon Nov 09 21:27:52 +0000 2015,#NFLengineers  https://t.co/gQkdhOlf7s,NFLengineers,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:53 +0000 2015,hungry,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:52 +0000 2015,@TarrynShanae T I literally cried bc I had the tickets ready at 10:01 and then 2 seconds later it says they're sold old :(,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:53 +0000 2015,"My wife and I just got back from the south, such a good sentence. ""Just got back from the south"" it implies survival. Great tour, thanks.",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:53 +0000 2015,"Join the UCLA Health Careers team! See our latest #GeneralScience #job opening here: https://t.co/KqRWSpYrfi #LosAngeles, CA #Hiring",GeneralScience,,
,,job,,
,,LosAngeles,,
,,Hiring,,
Mon Nov 09 21:27:53 +0000 2015,Having a guy as a best friend it's way better https://t.co/hbBvkohqKN,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:54 +0000 2015,Morning activities are my favorite,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:55 +0000 2015,I need a connect for jordans,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:56 +0000 2015,""" fuck you Cindy"" 😂 https://t.co/PdBvQX37mi",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:58 +0000 2015,I'm a problem to niggas,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:59 +0000 2015,"$55 for an Earl ticket, that's so sick!",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:59 +0000 2015,DSS 24 receiving data from THEMIS B at 131.1kb/s. IN LOCK OFF 1 MCD2,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:59 +0000 2015,@WatYouTasteLyke lol you so damn gay,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:59 +0000 2015,@Curlyjade18 @JustJalyn 😂😂😂😂,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:59 +0000 2015,Seagulls hate Edward from twilight  https://t.co/gczsi4hqGh,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:00 +0000 2015,Recording new Desert Magic songs with Linnea Sablosky!Logan conducts. #desertmagic #wintersolstice… https://t.co/tDNALpCE4I,desertmagic,,
,,wintersolstice,,
,,,,
,,,,
Mon Nov 09 21:28:00 +0000 2015,"Back in line, this time for CAROL. @ Egyptian Theatre https://t.co/Mwea1HVc7C",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:00 +0000 2015,"Graffiti Tracking: 990 Las Brisas Way, Signal Hill, CA 90755",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:00 +0000 2015,"@oreillyfactor Hey Al Sharton,, this boy's great great great great great grandmother was 10% Black",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:02 +0000 2015,Vision @ Hollywood https://t.co/Vf2T6z9vlU,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:03 +0000 2015,okay this time around I'm really loving my smoothie #lunchtime,lunchtime,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:05 +0000 2015,Hey hi where can I purchase some chill I actually need some really badly,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:05 +0000 2015,@RonKinan thank u,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:05 +0000 2015,"Macy's Beauty: Macy's Seasonal Cosmetics Beauty Advisor, Flex: Beverly Center (#LosAngeles, CA) https://t.co/o0tb33xZH7 #Sales #Job #Jobs",LosAngeles,,
,,Sales,,
,,Job,,
,,Jobs,,
Mon Nov 09 21:28:05 +0000 2015,"regram @briteresi ""Live in the sunshine, swim the sea, drink the wild air..."" 🌊 // @boutinela Photo… https://t.co/Er9MmJp1fF",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:06 +0000 2015,Yo soy tu papi pìnguìno,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:06 +0000 2015,Chris https://t.co/RArdXdM5qg,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:07 +0000 2015,<spid0r> my friend had #taliban for awhile...fuckin ragheads even get owned on efnet,taliban,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:07 +0000 2015,@maryberryy19 ohh okay,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:07 +0000 2015,@ItsSimplyNessie that sucks. Would've been nice if they at least left a note with their contact info & an apology,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:08 +0000 2015,25 days of Christmas and chill🌟🎄💕,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:08 +0000 2015,shoutout my nigga @FreddieGibbs & @CurrenSy_Spitta  last night in san diego we back at it tonight,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:11 +0000 2015,Too much #LAphotography #instagood @ Sunset Blvd. https://t.co/iu56SiqBgu,LAphotography,,
,,instagood,,
,,,,
,,,,
Mon Nov 09 21:28:11 +0000 2015,im omw to training nervous af😭,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:12 +0000 2015,just listened to yeezus from start to finish,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:14 +0000 2015,#Afternoon #teaparty with #oldfriends in the  Living room @thepeninsulabh. #afternoontea #hightea… https://t.co/vtGtjvMijU,Afternoon,,
,,teaparty,,
,,oldfriends,,
,,afternoontea,,
,,hightea,,
Mon Nov 09 21:28:15 +0000 2015,Happy Birthday smarty - sexy pants. https://t.co/c0D2xdpgai,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:17 +0000 2015,We don't lose friends we just find out who are real one are,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:18 +0000 2015,Happy birthday to @miss_rs my unofficial twin! 👭 I love you to the moon and back! 💘🚀🌚,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:19 +0000 2015,"Rust's Surf and Turf! (@ Santa Monica Pier in Santa Monica, CA) https://t.co/lszl6CktW4",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:20 +0000 2015,A double homicide of two teen girls leaves northeast LA still in search of leads and any possible suspects. #crime https://t.co/2cxaVFy7IF,crime,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:20 +0000 2015,Time with grandpa is always special. https://t.co/Pc4PpuDreO,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:20 +0000 2015,@melgrmn Sooners!!!,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:23 +0000 2015,With @jonatansanchez0 in LA @ Dolby Theatre https://t.co/J7IrNwUCLY,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:23 +0000 2015,"This #Transportation #job might be a great fit for you: Driver Helper - https://t.co/nwZhmWiBrF #MARIPOSA, CA #Hiring #CareerArc",Transportation,,
,,job,,
,,MARIPOSA,,
,,Hiring,,
,,CareerArc,,
Mon Nov 09 21:28:24 +0000 2015,"You fucked up, im fucked up,but if god got us we gonna be Alright",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:25 +0000 2015,Best way to finish off a good audition and a quick filming session? Answer: The Thong Song. #letmeseethatthong #actorslife #auditions #actor,letmeseethatthong,,
,,actorslife,,
,,auditions,,
,,actor,,
Mon Nov 09 21:28:25 +0000 2015,all my friends are in school so I came to Everest without them,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:25 +0000 2015,I'm so done with this its not even thanksgiving yet everyone Lowkey needs to calm down https://t.co/4mCsL0JqjP,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:26 +0000 2015,January can't come soon enough https://t.co/EUrtn4ieTO,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:27 +0000 2015,#Repost @legacyburbank ・・・ *****LEGACY IN HOUSE TOURNAMENT REGISTRATION… https://t.co/ojSGo88kHX,Repost,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:26 +0000 2015,Без названия https://t.co/DaKfmZZude,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:27 +0000 2015,"This week might be a little lite on events, but it's high on #productivity! Simply #comeonin to see… https://t.co/tjkCrafHQG",productivity,,
,,comeonin,,
,,,,
,,,,
Mon Nov 09 21:28:27 +0000 2015,Chris https://t.co/0nUKjwa0n9,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:27 +0000 2015,Enjoying working from this office for the next 2 days. #itsnotworkifyouloveit @ Live Nation/… https://t.co/ohyx7Ys3Rr,itsnotworkifyouloveit,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:27 +0000 2015,Solange kind of day 😍 @solangeknowles @ Shrine Auditorium & Expo Hall https://t.co/88GKvjV0MO,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:28 +0000 2015,@mbrown0915 @realDonaldTrump MOVE ON.Why re-hash the rehashed hash. It didn't stick the first 500 times.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:28 +0000 2015,How Is You Feelinnnn #ItsMyMfn23rdGDay #ImaBeHighAfAllDay #GStarForNow… https://t.co/CTNdXjclKc,ItsMyMfn23rdGDay,,
,,ImaBeHighAfAllDay,,
,,GStarForNow,,
,,,,
Mon Nov 09 21:28:28 +0000 2015,#bansharialaw.com https://t.co/cl7OopUFyU,bansharialaw,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:29 +0000 2015,about last nite 🎊💃🏽 #lateasspost #hennyshowers #future #hollyhood #ladyinred #salvi @ LURE https://t.co/nmwcuSggDQ,lateasspost,,
,,hennyshowers,,
,,future,,
,,hollyhood,,
,,ladyinred,,
,,salvi,,
Mon Nov 09 21:28:29 +0000 2015,"On the plus side, at least I'm back down to the 130's but we'll see how long that last hahahaha 😅",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:30 +0000 2015,@J_McCurry08 What an idiotic statement.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:28:31 +0000 2015,"On Sunday 8, a total of 181 words, phrases and hashtags were Trending Topic in Los Angeles: https://t.co/Vb98QCrdhG #trndnl",trndnl,,
