created_at,text,entities__hashtags__text,entities__hashtags__text,
Mon Nov 09 21:07:27 +0000 2015,@Frank_Benz have you seen @KingL in his latest video https://t.co/hyKf0TJtXK shot by video god @DADAcreative #chicago #kinglouie,chicago,,
,,kinglouie,,
,,,,
,,,,
Mon Nov 09 21:07:28 +0000 2015,@arnoooooldo I'll use that statement against you pretty soon.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:28 +0000 2015,Make your own lane and fucking stay in it,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:29 +0000 2015,"@_lala_thelion Oh yea, Gino's East is good. But you gotta try Italian Fiesta too! That's my favorite!",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:32 +0000 2015,Happy birthday Julia!! @j_mcgivern2,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:32 +0000 2015,#Bearcats Basketball on Friday night with my oldest son...#Bearcats Football on Saturday with the normal 101 crew. Should be an entertaining,Bearcats,,
,,Bearcats,,
,,,,
,,,,
Mon Nov 09 21:07:34 +0000 2015,justin bieber is like the king of the fuckboys. he birthed them all and they dont know and wont ever accept it.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:35 +0000 2015,@Acapellavids @masonmorley65,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:36 +0000 2015,#GH today was sooooooooooo goooooooooooood! #JaSam,GH,,
,,JaSam,,
,,,,
,,,,
Mon Nov 09 21:07:37 +0000 2015,my psych class is no joke picking up cigarette butts on campus instead of class,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:37 +0000 2015,In love with this strange little French Calson specimen. https://t.co/xcBUisBVxc,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:38 +0000 2015,https://t.co/RWhkfo5Hjf,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:39 +0000 2015,@danielsahyounie  follow me back ! 😭 win @luke_brooks and be my 4/5 x35 ❤️#skipfollowmeyoudick,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:40 +0000 2015,BREAKING: Putin's Russia UNVEILS Massive Obama Secret About ISIS...We Bombed Nothing? https://t.co/HQb3wi9THw,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:41 +0000 2015,My Mom procures. Usually just does a breast since there's only 5 of us. Grandma used to get HUGE whole! #FNIchat https://t.co/cpBaAeciv1,FNIchat,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:42 +0000 2015,Put this in rapid succession all day long and thats pretty much my brain without adderall. It gets real cray when theres two songs at once.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:42 +0000 2015,"So according to #2K16, the #Bulls starting line up in 2018-2019 is going to be Carter-Williams, Parsons, Butler, Portis, Noah. Lol #SeeRed",2K16,,
,,Bulls,,
,,SeeRed,,
,,,,
Mon Nov 09 21:07:42 +0000 2015,When James taking forever to come get you lol😑😑😑,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:44 +0000 2015,@SFXsourceSounds have you seen @KingL in his latest video https://t.co/hyKf0TJtXK shot by video god @DADAcreative #chicago #kinglouie,chicago,,
,,kinglouie,,
,,,,
,,,,
Mon Nov 09 21:07:44 +0000 2015,"@longliveweezy Idgaf, I'm talking bout you said Isaiah finna get a long text don't fucking play.",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:44 +0000 2015,perks of trimesters: today.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:47 +0000 2015,"It'd be different if you two were you know, actually dating",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:47 +0000 2015,https://t.co/B3dLOO1AEF https://t.co/mL80r0roVb,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:49 +0000 2015,Please read all of my blog It is truly important. The news the world needs to know. Understanding will change it all https://t.co/iGSAQtwsSz,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:50 +0000 2015,@VegaRamon_150 have you seen @KingL in his latest video https://t.co/hyKf0TJtXK shot by video god @DADAcreative #chicago #kinglouie,chicago,,
,,kinglouie,,
,,,,
,,,,
Mon Nov 09 21:07:53 +0000 2015,"If you're a #Sales professional in #Chicago, IL, check out this #job: https://t.co/CccLG0zewa #Hiring #CareerArc",Sales,,
,,Chicago,,
,,job,,
,,Hiring,,
,,CareerArc,,
Mon Nov 09 21:07:53 +0000 2015,I rather be ya n I g g a,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:56 +0000 2015,at least all these poor people have a song in their heart.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:59 +0000 2015,"Pour avoir accès à la prévente de billets exclu. aux membres de l'Équipe Céline demain dès 10am, inscrivez-vous ici: https://t.co/ctqNc4D8lj",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:08:00 +0000 2015,@1211Promotions have you seen @KingL in his latest video https://t.co/hyKf0TJtXK shot by video god @DADAcreative #chicago #kinglouie,chicago,,
,,kinglouie,,
,,,,
,,,,
Mon Nov 09 21:08:03 +0000 2015,"Hi, you're too young to be drinking. You're gonna destroy all those brain cells you never had.",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:08:05 +0000 2015,@slilleyman For a second I thought you were back on the Toronto desk.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:08:05 +0000 2015,"I wear headphones even when I'm not listening to music, just so people don't talk to me",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:08:06 +0000 2015,@tipton_andrew @_LadyBoners umm yes please,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:08:06 +0000 2015,@melmatthewson Great news!,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:08:06 +0000 2015,"@HunterCichy ""Well, does your zip line movie have lots and lots of graphic violence along with pointless female nudity? If so, I'll watch.""",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:08:06 +0000 2015,https://t.co/go0TQFtZGB,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:08:08 +0000 2015,@1211Promotions DM me,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:08:10 +0000 2015,"I'm at Oakbrook Center in Oak Brook, IL https://t.co/GKpLN7ieSD",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:08:11 +0000 2015,Studying ecology is like studying 7th grade biology all over again.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:08:16 +0000 2015,@cngoody Exactly! Feel like picking him up early and taking him to see 400 Blows and say we still haven't figured out how to teach boys.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:08:16 +0000 2015,Someone has the case of the Mondays... #ruffday #whosjarvis 🐶🙈👌🏻💤💤💤💤 @ DineAmic Group https://t.co/ik6Nc9veB7,ruffday,,
,,whosjarvis,,
,,,,
,,,,
Mon Nov 09 21:08:17 +0000 2015,@DDIYARI have you seen @KingL in his latest video https://t.co/hyKf0TJtXK shot by video god @DADAcreative #chicago #kinglouie,chicago,,
,,kinglouie,,
,,,,
,,,,
Mon Nov 09 21:08:17 +0000 2015,"""Copyright in an Electronic Crowd-Sourced Age"" & examining @PDPJ's exchange w/ @mhsCBS on photo usage request. Already interesting. #BAALaw",BAALaw,,
,,,,
,,,,
,,,,
Mon Nov 09 21:08:17 +0000 2015,@Zena_2point_0  Cruz fan are you?,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:08:19 +0000 2015,@baby_sn0w I still can't work chopsticks without looking like a toddler. Could you imagine how stupid i'd look trying to pick up my throw up,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:08:22 +0000 2015,"We're #hiring! Read about our latest #job opening here: Baker - Day - https://t.co/emi4Wea4QY #parttime #ElmwoodPark, IL #Hospitality",hiring,,
,,job,,
,,parttime,,
,,ElmwoodPark,,
,,Hospitality,,
Mon Nov 09 21:08:25 +0000 2015,@CokeBoyTakeover have you seen @KingL in his latest video https://t.co/hyKf0TJtXK shot by video god @DADAcreative #chicago #kinglouie,chicago,,
,,kinglouie,,
,,,,
,,,,
Mon Nov 09 21:08:26 +0000 2015,If it's mine scream my name out,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:08:26 +0000 2015,Could your Chicago-city workplace use a boost of energy? Contact me & we'll come by with the gift of Red Bull! https://t.co/xGj2mm6DY3,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:08:27 +0000 2015,@_nic_nic22 hehe I love you 💖,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:08:28 +0000 2015,"#Job in #Montgomery, AL: ASST STORE MGR, 2280 E SOUTH BLVD, MONTGOMERY AL at Dollar General Corporation https://t.co/27kAgTxMJg #Veterans",Job,,
,,Montgomery,,
,,Veterans,,
,,,,
Mon Nov 09 21:08:28 +0000 2015,he does a song telling the girl to love herself bc hes done with her and then he makes song asking for forgiveness for all his shit. nice!,,,
,,,,
